,Date Created,Tweets
83,2022-09-27 21:17:13+00:00,https://pbs.twimg.com/media/FdsQpJZWIAACXks?format=jpg&name=small
84,2022-09-26 21:47:48+00:00,https://pbs.twimg.com/media/FdnODSNWYAAQ1I1?format=jpg&name=small
85,2022-09-24 21:45:54+00:00,https://pbs.twimg.com/media/Fdc6by9XgAMk4ZO?format=jpg&name=small
86,2022-09-23 21:44:16+00:00,https://pbs.twimg.com/media/FdXwdJRWYAElPX5?format=jpg&name=small
87,2022-09-22 21:14:17+00:00,https://pbs.twimg.com/media/FdSgAJRXEAIhflJ?format=jpg&name=small
88,2022-09-21 21:31:52+00:00,https://pbs.twimg.com/media/FdNabuDXoAAvBdZ?format=jpg&name=small
89,2022-09-19 21:09:38+00:00,https://pbs.twimg.com/media/FdDCLgUXEAA-6qy?format=jpg&name=small
90,2022-09-18 21:23:13+00:00,https://pbs.twimg.com/media/Fc97ssHWYAUlB9X?format=jpg&name=small
91,2022-09-17 21:42:09+00:00,https://pbs.twimg.com/media/Fc42cTBXoAUp9FD?format=jpg&name=small
92,2022-09-15 22:06:51+00:00,https://pbs.twimg.com/media/Fcuo3qEXgAE_8SN?format=jpg&name=small
93,2022-09-14 23:12:59+00:00,https://pbs.twimg.com/media/FcpuePUXkAEJvQM?format=jpg&name=small
94,2022-09-13 21:54:10+00:00,https://pbs.twimg.com/media/FckS1JFWIAApNpA?format=jpg&name=small
95,2022-09-12 22:47:30+00:00,https://pbs.twimg.com/media/FcfVahTWYAAo0pQ?format=jpg&name=small
96,2022-09-11 21:43:39+00:00,https://pbs.twimg.com/media/FcZ9GQ8XwAA68dD?format=jpg&name=small
97,2022-09-10 21:44:17+00:00,https://pbs.twimg.com/media/FcUzzYEWYAASjRF?format=jpg&name=small
98,2022-09-09 22:22:50+00:00,https://pbs.twimg.com/media/FcPzCswXoAA4sBg?format=jpg&name=small
99,2022-09-08 21:36:27+00:00,https://pbs.twimg.com/media/FcKe1nMWYAAOJ7F?format=jpg&name=small
